Competition UID,Year,Location,Competition,Class,Overall Rank,Athlete Name,Nation,OQS Points
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,43,Emma Vuitton,FRA,160
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,49,Hannah Thomas,NZL,40
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,63,Claudia Leenders,NED,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,27,Ajda Novak,SLO,480
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,53,Natalia Pacierpnik,POL,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,76,Kate Eckhardt,AUS,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,44,Alena Marx,SUI,140
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,61,Simona Glejtekova,SVK,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,41,Laia Sorribes,ESP,200
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,51,Janina Kriesinger,BEL,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,54,Lea Baldoni,CAN,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,50,Madison Corcoran,IRL,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,22,Aki Yazawa,JPN,580
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,57,Florence Maheu,CAN,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,67,Tong Li,CHN,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,70,Katja Bengeri,CRO,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,59,Xiaolin Zou,CHN,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,75,Sofia Reinoso,MEX,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,64,Yekaterina Tarantseva,KAZ,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,81,Anais Mouhoub,ALG,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,65,Sara Timea Seprenyi,HUN,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,52,Megan Hamer Evans,GBR,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,72,Dominika Brzeska,POL,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,45,Jiahua Yan,CHN,120
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,58,Lois Betteridge,CAN,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,16,Omira Estacia Neta,BRA,700
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,66,Roxana Razeghian,IRI,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,60,Kurumi Ito,JPN,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,56,Marcella Altman,USA,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,47,Laura Pellicer Chica,AND,80
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,78,Veronika Salaseviciute Turbinova,LTU,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,73,Ana Fernandes Castro,PAR,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,69,Courtney Williams,NZL,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,79,Iris Sommernes,NOR,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,74,Shikha Chouhan,IND,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,82,Olgica Melova,MKD,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,77,Zita Maria Lakner,HUN,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,71,Luca Torok,HUN,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,80,Bhumi Baghel,IND,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,83,Lenny Carmen Ramirez Bustillos,PER,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,84,Priyanshi Raja Bundela,IND,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,13,Denis Gargaud Chanut,FRA,760
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,4,Benjamin Savsek,SLO,940
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,1,Sideris Tasiadis,GER,1000
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,5,Matej Benus,SVK,920
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,26,Timo Trummer,GER,500
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,11,Nicolas Gestin,FRA,800
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,2,Alexander Slafkovsky,SVK,980
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,8,Adam Burgess,GBR,860
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,20,Paolo Ceccon,ITA,620
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,21,Roberto Colazingari,ITA,600
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,6,Mewen Debliquy,FRA,900
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,27,Robert Hendrick,IRL,480
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,25,Matija Marinic,CRO,520
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,19,Lukas Rohan,CZE,640
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,18,Luis Fernandez,ESP,660
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,22,Casey Eichfeld,USA,580
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,10,Kacper Sztuba,POL,820
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,17,Raffaello Ivaldi,ITA,680
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,28,Ander Elosegi,ESP,460
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,12,Miquel Trave,ESP,780
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,61,Liam Jegou,IRL,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,3,Franz Anton,GER,960
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,43,Jean Pierre Bourhis,SEN,160
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,23,Anze Bercic,SLO,560
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,65,Zachary Lokken,USA,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,48,Peter Linksted,GBR,60
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,14,Luka Bozic,SLO,740
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,15,Ryan Westley,GBR,720
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,62,Kaua Da Silva,BRA,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,45,Grzegorz Hedwig,POL,120
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,68,Yuancong Xie,CHN,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,67,Brodie Crawford,AUS,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,44,Yves Bourhis,SEN,140
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,7,Vojtech Heger,CZE,880
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,63,Marko Mirgorodsky,SVK,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,66,Shota Sasaki,JPN,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,51,Nathaniel Francis,USA,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,9,Vaclav Chaloupka,CZE,840
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,64,Tristan Carter,AUS,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,46,Michal Wiercioch,POL,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,47,Christos Tsakmakis,GRE,80
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,58,Oliver Puchner,NZL,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,30,Alibek Temirgaliev,UZB,420
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,41,Alexandr Kulikov,KAZ,200
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,49,Kaylen Bassett,AUS,40
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,29,Takuya Haneda,JPN,440
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,57,Joris Otten,NED,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,69,Muhammet Usta,TUR,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,52,Abubakir Bukanov,UZB,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,53,Shota Saito,JPN,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,59,Matteo Alexander Olar,ROU,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,24,Jake Cochrane,IRL,540
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,42,Alex Baldoni,CAN,180
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,16,Thomas Koechlin,SUI,700
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,50,Zhicheng Zhang,CHN,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,55,Roko Bengeri,CRO,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,71,Vishvjeet Kushwaha,IND,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,54,Daniel Parry,CAN,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,60,Emils Varslavans,LAT,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,70,Terence Saramandif,MRI,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,56,Jose Carvalho,POR,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,72,Lucky Verma,IND,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,73,Jhon Hunter Rodriguez Canela,PER,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1M,74,Vishal Kewat,IND,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,1,Andrea Herzog,GER,1000
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,6,Marjorie Delassus,FRA,900
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,3,Mallory Franklin,GBR,960
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,28,Lucie Baudu,FRA,460
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,16,Elena Lilik,GER,700
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,2,Jessica Fox,AUS,980
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,18,Zuzana Pankova,SVK,660
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,14,Klaudia Zwolinska,POL,740
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,4,Kimberley Woods,GBR,940
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,30,Elena Borghi,ITA,420
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,22,Viktoria Wolffhardt,AUT,580
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,10,Martina Satkova,CZE,820
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,23,Emanuela Luknarova,SVK,560
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,29,Michaela Corcoran,IRL,440
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,26,Monica Doria Vilarrubla,AND,500
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,11,Evy Leibfarth,USA,800
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,7,Gabriela Satkova,CZE,880
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,27,Ana Satila,BRA,480
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,13,Kate Eckhardt,AUS,760
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,17,Klara Olazabal,ESP,680
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,5,Marta Bertoncelli,ITA,920
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,57,Miren Lazkano,ESP,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,21,Laurene Roisin,FRA,600
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,24,Aleksandra Stach,POL,540
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,9,Viktoriia Us,UKR,840
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,55,Alja Kozorog,SLO,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,49,Omira Estacia Neta,BRA,40
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,51,Viktoriia Dobrotvorska,UKR,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,43,Alena Marx,SUI,160
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,42,Nele Bayn,GER,180
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,41,Lea Novak,SLO,200
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,53,Ren Mishima,JPN,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,47,Lena Teunissen,NED,80
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,8,Noemie Fox,AUS,860
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,12,Eva Alina Hocevar,SLO,780
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,58,Liu Yang,CHN,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,15,Ainhoa Lameiro,ESP,720
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,44,Minzhen Lyu,CHN,140
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,60,Isabella Altman,USA,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,19,Tereza Fiserova,CZE,640
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,59,Katja Bengeri,CRO,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,54,Anastassiya Ananyeva,KAZ,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,25,Sophie Ogilvie,GBR,520
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,45,Lois Betteridge,CAN,120
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,50,Marcella Altman,USA,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,56,Ana Fernandes Castro,PAR,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,48,Yanzhi Huang,CHN,60
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,46,Hannah Thomas,NZL,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,20,Sona Stanovska,SVK,620
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,52,Kader Korkmaz,TUR,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,61,Georgia Morou,GRE,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,62,Jahanvi Shrivastava,IND,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,63,Rina Sen,IND,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,C1W,64,Ahna Yadav,IND,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,2,Joseph Clarke,GBR,980
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,5,Jiri Prskavec,CZE,920
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,18,Felix Oschmautz,AUT,660
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,10,Titouan Castryck,FRA,820
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,7,Martin Dougoud,SUI,880
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,11,Vit Prindis,CZE,800
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,14,Mario Leitner,AUT,740
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,-,Benjamin Renia,FRA,-
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,28,Martin Halcin,SVK,460
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,4,Lucien Delfour,AUS,940
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,38,Isak Ohrstrom,SWE,260
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,15,Mathis Soudi,MAR,720
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,3,Hannes Aigner,GER,960
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,6,Jakub Krejci,CZE,900
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,39,Pedro Goncalves,BRA,240
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,22,Gelindo Chiarello,SUI,580
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,16,Mathieu Desnos,BRA,700
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,32,Boris Neveu,FRA,380
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,8,Noah Hegge,GER,860
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,30,Kazuya Adachi,JPN,420
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,13,Jakub Grigar,SVK,760
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,31,Callum Gilbert,NZL,400
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,20,Vid Kuder Marusic,SLO,620
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,9,Dariusz Popiela,POL,840
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,37,Adam Gonsenica,SVK,280
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,1,Giovanni De Gennaro,ITA,1000
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,12,Stefan Hengst,GER,780
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,29,Tyler Westfall,USA,440
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,17,Michal Pasiut,POL,680
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,25,Benjamin Pope,AUS,520
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,86,Dimitri Marx,SUI,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,23,Erik Holmer,SWE,560
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,26,Peter Kauzer,SLO,500
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,62,Alex Goni,ESP,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,56,Jakub Brzezinski,POL,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,57,Dario Cuesta,ESP,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,35,Ziga Lin Hocevar,SLO,320
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,19,Jonny Dickson,GBR,640
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,76,Yusuke Muto,JPN,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,64,Serhii Sovko,UKR,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,75,Haoran Zhu,CHN,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,27,Liman Huang,CHN,480
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,83,Alex Baldoni,CAN,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,24,Fredrik Wahlen,SWE,540
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,58,Kaelin Friedenson,USA,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,68,Frederico Alvarenga,POR,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,59,Manuel Ochoa,ESP,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,36,Davide Ghisetti,ITA,300
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,52,Christopher Bowers,GBR,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,77,Paul Preisl,AUT,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,63,Oleksandr Fedorenko,UKR,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,54,Lucas Rossi,ARG,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,33,Joshua Joseph,USA,360
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,65,Trevor Boyd,CAN,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,84,Mael Rivard,CAN,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,67,Djanibek Temirgaliev,UZB,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,60,Thibaud Lacour,ROU,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,72,Mustafa Arda Acar,TUR,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,80,Marko Dordevic,SRB,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,53,Alistair Mccreery,IRL,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,85,Joao Cunha,POR,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,81,Yusuf Ertek,TUR,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,78,Tarik Tugcu,TUR,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,21,Timothy Anderson,AUS,600
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,34,Noel Hendrick,IRL,340
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,69,Ren Korpes,CRO,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,82,Nour Ait Kaddour,MAR,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,70,Andraz Echeverria Olguin,CHI,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,66,Shao Hsuan Wu,TPE,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,73,Barkamol Mirzakhamdamov,UZB,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,79,Artem Ivchenko,UKR,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,51,Xin Quan,CHN,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,55,Xabier Ferrazzi,ITA,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,61,Samuel Curtis,IRL,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,71,Manuel Tripano,ARG,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1M,74,Yuuki Tanaka,JPN,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,16,Viktoriia Us,UKR,700
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,1,Elena Lilik,GER,1000
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,5,Ricarda Funk,GER,920
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,26,Jessica Fox,AUS,500
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,4,Klaudia Zwolinska,POL,940
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,23,Antonie Galuskova,CZE,560
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,14,Noemie Fox,AUS,740
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,15,Martina Wegman,NED,720
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,24,Jasmin Schornberg,GER,540
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,9,Camille Prigent,FRA,840
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,12,Amalie Hilgertova,CZE,780
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,22,Eva Alina Hocevar,SLO,580
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,7,Monica Doria Vilarrubla,AND,880
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,19,Lu Li,CHN,640
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,13,Ajda Novak,SLO,760
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,17,Zuzana Pankova,SVK,680
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,11,Ana Satila,BRA,800
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,2,Stefanie Horn,ITA,980
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,18,Eva Tercelj,SLO,660
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,10,Eliska Mintalova,SVK,820
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,59,Leire Goni,ESP,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,60,Ria Sribar,USA,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,27,Dominika Brzeska,POL,480
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,3,Viktoria Wolffhardt,AUT,960
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,47,Natalia Pacierpnik,POL,80
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,65,Laura Pellicer Chica,AND,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,45,Aki Yazawa,JPN,120
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,51,Phoebe Spicer,GBR,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,21,Lois Leaver,GBR,600
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,20,Marta Bertoncelli,ITA,620
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,25,Kimberley Woods,GBR,520
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,53,Omira Estacia Neta,BRA,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,56,Claudia Leenders,NED,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,49,Viktoriia Dobrotvorska,UKR,40
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,48,Chu Han Chang,TPE,60
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,67,Sofia Reinoso,MEX,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,8,Lena Teunissen,NED,860
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,57,Sara Timea Seprenyi,HUN,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,29,Emma Vuitton,FRA,440
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,61,Chiara Sabattini,ITA,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,58,Evy Leibfarth,USA,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,43,Madison Corcoran,IRL,160
